date;speed;78;64011;64022;64033;64044;delta64011;delta64022;delta64033;delta64044;vodo;lat;lon;dir;alt;engine_speed;distance_gps;201;202;203;204;210;211;212;213;214;215;ain1;ain2
2022-08-10 14:21:59.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:02.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:05.000;0;75426710355175680;1001;338;792;766;973;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:08.000;0;75426710354926622;28;338;792;766;-973;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:11.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:14.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:17.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:20.000;0;75426710355175680;1001;338;792;766;973;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:23.000;0;75426710354926622;28;338;792;766;-973;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:26.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:29.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:32.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:35.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:38.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:41.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:44.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:47.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:50.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:53.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:56.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:22:59.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:02.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:05.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:08.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:11.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:14.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:17.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:20.000;0;75426710355175680;1001;338;792;766;973;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:23.000;0;75426710354926622;28;338;792;766;-973;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:26.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:29.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:32.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:35.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:38.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:41.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:44.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:47.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:50.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:53.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:56.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:23:59.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:24:02.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:24:05.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:24:08.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:24:11.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:24:14.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:24:17.000;0;75426710354926622;28;338;792;766;0;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:24:20.000;0;75426710355175680;1001;338;792;766;973;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
2022-08-10 14:24:23.000;0;75426710354926622;28;338;792;766;-973;0;0;0;;52.3432533;30.9137500;143;114;0;0;4317;0;5344;0;2902;0;6738;0;3744;0;x;
